settore_attivita,n_dipendenti,metri_quadri,numero_sedi,percentuale_tempo_determinato,certificazione_iso_45001,settore_regolamentato,presenza_macchinari_pesanti,lavoro_in_quota,presenza_sostanze_chimiche,rumorosita_db,presenza_videoterminali,temperatura_ambiente,presenza_sistemi_elettrici,numero_macchinari,quantita_sostanze_chimiche,rischio_meccanico,rischio_caduta,rischio_chimico,rischio_rumore,rischio_elettrico,rischio_informatica
Sanità,270,4368,6,32.75507212092723,0,0,1,0,0,83.4716578126084,1,25.2759103718491,1,34,859.7907436196986,0.6114527301484788,0.15536281476957098,0.0,0.72452763021014,0.8,0.7
Media e intrattenimento,248,1410,8,85.42255649305979,1,0,1,1,0,88.25875315577298,0,32.09568127733937,1,41,888.3912488212887,0.667347541518429,0.8395388805931039,0.0,0.8043125525962164,0.8,0.2
Trasporti e logistica,272,8944,7,2.436665721439857,0,0,1,1,1,99.11464319004926,0,26.811890423236058,0,1,771.852597804341,0.6931512128967185,0.7652169163086451,0.771852597804341,0.9852440531674878,0.1,0.2
Energia,873,183,7,29.86455019563392,0,1,0,1,0,63.37763754657568,1,33.44830495211835,0,51,748.5048224079741,0.8608352974613085,0.9587785800448327,0.0,0.38962729244292793,0.1,0.7
Media e intrattenimento,535,6943,5,44.70657603759876,0,0,1,0,1,40.59136160455319,0,24.045127044364705,1,49,801.9491127700944,0.6707303301020736,0.028575547167931203,0.8019491127700944,0.009856026742553207,0.8,0.2
Commercio,440,7569,6,78.24367187085427,0,0,0,1,0,97.48582455865616,1,29.56642740820585,0,38,684.42506356304,0.9862587768948965,0.7478880262787183,0.0,0.9580970759776027,0.1,0.7
Servizi,42,9951,6,71.80468440850072,1,0,1,0,0,81.84281860122891,1,25.26222171120267,1,23,44.17091908961191,0.962733882551022,0.16212858379469042,0.0,0.6973803100204818,0.8,0.7
Finanza e assicurazioni,961,1415,9,71.01248069917526,1,0,0,1,1,72.76971326935814,0,33.21846890978394,1,37,992.9019368502729,0.9649274314269969,0.9072058621667408,0.992901936850273,0.5461618878226356,0.8,0.2
Commercio,466,8500,1,33.92207895751458,1,0,1,0,1,61.15671690844892,0,20.769121447970498,1,11,479.62078868528414,0.7270236197369133,0.17781159411237069,0.4796207886852841,0.3526119484741487,0.8,0.2
Industria manifatturiera,923,4310,5,5.6525909835498105,0,1,1,0,1,63.62123026891413,0,16.77547971200712,1,87,600.6984214235564,0.9572470064164067,0.05648744100988545,0.6006984214235565,0.3936871711485689,0.8,0.2
Servizi,497,2171,4,18.64725909706596,0,0,1,0,0,76.65464625283597,0,27.54191636205261,0,53,916.6925068666143,0.8634710176513314,0.0753005864231932,0.0,0.6109107708805995,0.1,0.2
Trasporti e logistica,369,6676,1,71.34834556996728,0,0,1,1,0,87.86186867888561,0,27.7662749704932,1,83,101.77423009967835,0.7609166877349103,0.9264893088981342,0.0,0.7976978113147603,0.8,0.2
Edilizia,576,8200,4,49.602145354197006,0,0,0,1,1,94.63530088240768,0,24.24004132409845,0,10,89.55607311517666,0.1975552278955167,0.7443327223021362,0.08955607311517666,0.9105883480401279,0.1,0.2
Tecnologia,597,8503,2,95.84700473174476,0,0,0,0,0,52.084146300428046,1,27.843374581100164,0,43,776.0306140341125,0.8879817627030229,0.167036588799942,0.0,0.20140243834046742,0.1,0.7
Trasporti e logistica,987,4983,9,24.422499043759483,1,0,0,1,0,87.4755911342088,0,20.812607823414524,1,33,563.0921992280288,0.9015022239909157,0.8403626957081531,0.0,0.7912598522368133,0.8,0.2
Agricoltura,147,4029,5,89.62188225416907,0,0,1,1,1,51.89857839101798,1,33.45091925741885,0,24,882.4614073976355,0.8915339875317903,0.7186091079236651,0.8824614073976356,0.19830963985029962,0.1,0.7
Commercio,374,436,5,58.55076819801971,1,0,0,1,1,42.20032671255258,1,16.45318724924848,1,36,960.6806125405692,0.7063870545747235,0.709017077654474,0.9606806125405692,0.03667211187587635,0.8,0.7
Energia,137,9092,7,17.898729344669594,1,1,1,0,1,48.51927214976147,1,34.583868967807284,0,23,254.40357702281435,0.9501507136557702,0.1255627313006819,0.25440357702281435,0.14198786916269115,0.1,0.7
Turismo,655,6306,2,18.50427417261271,1,0,0,1,0,72.79550071599442,0,29.235651840654448,1,44,909.8386632826387,0.7728466808485239,0.8325429685270351,0.0,0.546591678599907,0.8,0.2
Energia,919,6357,1,94.10819253365582,0,1,0,0,0,47.97785102625504,0,26.063965235260948,0,55,690.014729928657,0.9468056650827602,0.13914595401065485,0.0,0.13296418377091732,0.1,0.2
Sanità,313,1564,5,36.11116566805542,1,0,1,1,0,99.78666563824441,0,24.8026067992219,0,70,302.6296069361897,0.9184619414114145,0.918020099805118,0.0,0.9964444273040736,0.1,0.2
Educazione,863,6867,6,20.011429818636785,0,0,1,0,1,48.09388683417261,0,19.200486315752897,0,17,136.34031953909985,0.7388358194547678,0.13316154602935198,0.13634031953909986,0.1348981139028768,0.1,0.2
Turismo,692,4544,5,12.785354000913074,1,0,0,0,1,52.038748637787265,0,23.256389291054326,0,37,446.06008981158317,0.8248742064066208,0.08232742623397048,0.4460600898115832,0.20064581062978776,0.1,0.2
Industria manifatturiera,463,5845,3,45.01468369677549,0,1,1,1,0,65.9073541078853,1,22.28249657068733,1,91,101.29678213922443,0.6906880176385926,0.9209823118848791,0.0,0.4317892351314216,0.8,0.7
Finanza e assicurazioni,945,7306,8,6.435950640070997,1,0,0,1,1,46.709204771321154,1,29.264134079577406,1,50,335.32752625851003,0.7337490273297741,0.7011703916809567,0.33532752625851003,0.11182007952201924,0.8,0.7
Industria manifatturiera,157,1533,1,86.65500254551938,1,1,0,1,1,97.72990743081641,0,34.42714258845314,1,21,667.4496862324205,0.7239859517100283,0.7325414156029917,0.6674496862324205,0.9621651238469402,0.8,0.2
Energia,856,7257,3,63.152921846090535,0,1,0,1,1,78.16780140651775,1,32.73339210547027,1,61,299.15675140047705,0.9012190776452017,0.8956280963450406,0.29915675140047704,0.6361300234419626,0.8,0.7
Commercio,204,4832,1,77.38002472404236,1,0,0,1,1,77.54324580030226,1,33.17383353035378,1,93,61.88827257057683,0.8385912770004711,0.9391866398987796,0.06188827257057683,0.625720763338371,0.8,0.7
Energia,83,9564,3,56.78912412388567,0,1,1,1,1,68.18909466592241,1,17.760639646908174,1,71,113.52964276677491,0.8351831677728854,0.8710138085881927,0.11352964276677491,0.4698182444320402,0.8,0.7
Agricoltura,101,9675,7,38.98098407183114,0,0,1,1,0,58.692233130068736,1,26.19375938857435,1,18,248.90093016776305,0.7247147450764331,0.9665228744370336,0.0,0.31153721883447894,0.8,0.7
Tecnologia,628,1746,5,81.13514523137711,0,0,1,0,1,79.21763897704184,0,27.912148634729107,1,95,389.30448074659915,0.6354336312098396,0.15915221701997764,0.3893044807465992,0.6536273162840307,0.8,0.2
Industria manifatturiera,250,4127,6,38.69820446770412,0,1,1,0,1,51.601841045285866,1,20.974736794984377,0,25,324.6617255437902,0.7292330574392245,0.10434981224697126,0.32466172554379025,0.1933640174214311,0.1,0.7
Commercio,43,2202,5,11.910445166481997,1,0,1,1,0,57.13150551817753,0,33.87280815831348,0,45,862.3627065566443,0.6930242580930273,0.7914750367674506,0.0,0.28552509196962556,0.1,0.2
Sanità,123,4717,4,89.80878862468474,0,0,0,0,1,46.55434384481681,0,19.22615415263113,0,73,893.6741377045005,0.8205526144055704,0.036545273261690124,0.8936741377045004,0.10923906408028022,0.1,0.2
Trasporti e logistica,656,7923,5,3.6877676496922196,1,0,1,0,1,98.71907170272056,0,32.591161992487145,0,89,331.36705697304603,0.6394008354670047,0.16477165869000981,0.331367056973046,0.9786511950453426,0.1,0.2
Servizi,546,2323,9,22.324729386589603,1,0,1,1,0,68.56023040100999,0,30.657411751030246,0,37,61.61214804718185,0.988072164246292,0.7046976412505603,0.0,0.47600384001683316,0.1,0.2
Media e intrattenimento,848,3616,4,97.59667796624518,0,0,1,0,1,47.314534859995916,1,32.956137331750824,1,59,107.21291642411512,0.8269827897152617,0.07310604009552435,0.10721291642411512,0.12190891433326527,0.8,0.7
Trasporti e logistica,249,5689,7,54.78047545839196,0,0,1,0,1,80.4388566719199,0,22.388204995558056,0,57,842.4356630261348,0.8098681264946216,0.0951638290941188,0.8424356630261347,0.6739809445319982,0.1,0.2
Educazione,883,6490,5,73.05995351403017,0,0,1,1,1,42.12409050544302,1,19.589033920101414,0,90,511.05714614304634,0.6279142283294034,0.8334834559898053,0.5110571461430463,0.035401508424050356,0.1,0.7
Media e intrattenimento,568,6372,3,25.480294664180157,0,0,0,0,0,67.15188755905481,0,24.403416117460353,0,92,830.2482102395572,0.7216697971932454,0.10482800992501254,0.0,0.4525314593175802,0.1,0.2
Media e intrattenimento,379,715,9,88.25440423678177,1,0,1,1,0,92.59815975786051,1,24.688620073232812,1,15,988.9489536244572,0.6001062496930604,0.7794676803286613,0.0,0.8766359959643419,0.8,0.7
Telecomunicazioni,91,3225,6,73.47102683139431,0,0,1,1,1,51.746407159851934,0,20.279815263758078,0,81,596.1322041671086,0.8289720618992987,0.9309903839893747,0.5961322041671087,0.1957734526641989,0.1,0.2
Finanza e assicurazioni,888,1771,8,93.35085199592316,1,0,0,1,1,79.54857356746473,0,32.45295719826426,1,69,158.9333971659016,0.7640367847349181,0.8072960043023779,0.1589333971659016,0.6591428927910788,0.8,0.2
Telecomunicazioni,766,5162,9,93.91032029634138,1,0,0,0,0,70.3310709139513,0,22.16810238982445,0,39,767.4253557507758,0.984775561758886,0.18810507176372956,0.0,0.5055178485658549,0.1,0.2
Media e intrattenimento,581,4985,3,37.04769191052376,0,0,0,1,1,95.845544884111,0,23.1546179906587,1,10,283.285068976649,0.04502200462544168,0.9602755919689268,0.28328506897664896,0.9307590814018502,0.8,0.2
Agricoltura,225,2535,4,98.75652775832826,1,0,0,1,0,89.37474441544862,0,18.58345790227297,0,0,587.8572163714373,0.1838613120468813,0.7984055165178331,0.0,0.8229124069241436,0.1,0.2
Telecomunicazioni,300,4457,9,94.19857767876843,0,0,1,1,0,62.65038789940128,0,32.227128424579774,0,72,802.6656130218586,0.819198728989702,0.7758213397563213,0.0,0.37750646499002133,0.1,0.2
Sanità,870,2613,4,44.50552958632365,1,0,0,0,1,50.512101007058774,1,34.77714218882919,0,42,647.6321846114101,0.8376330619839434,0.08365665621643259,0.6476321846114101,0.17520168345097958,0.1,0.7
Media e intrattenimento,848,4756,3,94.12258523574047,1,0,1,1,1,52.502926427217446,0,32.00265142602278,1,23,112.07950919793119,0.9518140150735697,0.9679813091437763,0.11207950919793119,0.20838210712029076,0.8,0.2
Sanità,146,5051,2,82.85322883078337,1,0,0,0,0,65.95174848822751,0,27.619690259121423,1,62,654.0258404545614,0.6523750038766033,0.055966351798156545,0.0,0.43252914147045846,0.8,0.2
Educazione,539,8494,4,35.58425896849483,1,0,1,1,0,48.23001216569851,1,26.895463201511483,1,55,180.59854017865152,0.7581784115373389,0.8314544702523361,0.0,0.13716686942830852,0.8,0.7
Commercio,5,2716,8,68.69537363697027,1,0,0,1,1,60.20566966931038,1,28.90311501629754,0,0,828.6564861769353,0.056228968206857806,0.8032615774308688,0.8286564861769353,0.336761161155173,0.1,0.7
Finanza e assicurazioni,644,2212,8,20.981267190327635,0,0,1,1,0,42.405374105971795,0,25.646256936237265,1,65,140.4879469883469,0.6219449586821392,0.9884417376688479,0.0,0.04008956843286325,0.8,0.2
Tecnologia,866,6607,4,33.305995979340494,1,0,1,1,1,47.222005352455,1,27.061793329365273,0,51,471.9164140692228,0.8076315743306441,0.9637354564383555,0.4719164140692228,0.12036675587425,0.1,0.7
Media e intrattenimento,103,5515,6,25.708338020075004,1,0,1,0,0,87.68691643943795,0,29.067057748301956,0,51,816.3928502526405,0.9716517899769039,0.12274639887108096,0.0,0.7947819406572992,0.1,0.2
Commercio,556,7757,6,68.81372487422631,0,0,0,0,0,54.28627502500948,1,26.467659101860953,1,36,174.3205135274576,0.8776185905701627,0.040945065003369745,0.0,0.238104583750158,0.8,0.7
Servizi,993,8058,3,93.10757613751414,0,0,0,0,1,80.28541356373307,0,29.78834377410952,0,51,261.1841445717876,0.8462444456188726,0.10664785328954032,0.2611841445717876,0.6714235593955512,0.1,0.2
Media e intrattenimento,626,666,1,30.06601203196252,1,0,0,1,1,90.32857153178767,1,23.675178068889487,0,30,565.3829807619211,0.9403353198325666,0.7672092657646159,0.5653829807619211,0.8388095255297946,0.1,0.7
Educazione,909,9323,1,36.207865111950476,0,0,1,1,1,97.35361700237942,0,34.926291485650616,0,43,789.5801188172218,0.9636191791180725,0.7794189217089051,0.7895801188172218,0.9558936167063237,0.1,0.2
Turismo,664,6351,5,42.97839873924333,0,0,0,1,1,80.30587272077074,0,19.31186778827442,1,83,983.1832116606292,0.7002678763231517,0.8350459124782579,0.9831832116606293,0.6717645453461789,0.8,0.2
Trasporti e logistica,575,7747,7,47.74831115734462,0,0,0,0,1,86.2587222125583,0,34.778697242711246,1,30,170.20708635622663,0.9683425315684067,0.06542047441196681,0.17020708635622664,0.7709787035426383,0.8,0.2
Telecomunicazioni,559,6472,5,13.808078435527216,1,0,0,1,0,94.87653824793247,0,18.834966983535125,0,79,461.1500314734269,0.616246642201135,0.7262800274169778,0.0,0.9146089707988746,0.1,0.2
Edilizia,468,9643,4,68.49187880062553,0,0,0,1,1,58.76819192028237,1,30.351719715573065,1,48,748.2608462092198,0.9998266619592229,0.9063436127295847,0.7482608462092198,0.3128031986713728,0.8,0.7
Agricoltura,813,7150,7,43.63481885877235,1,0,0,0,0,89.97668261794112,1,23.15445721345016,0,55,246.68944077203292,0.929048555919345,0.1126598768146146,0.0,0.8329447102990187,0.1,0.7
Commercio,277,5489,4,91.54325276984294,1,0,0,0,1,80.66847300682755,1,28.221316273107508,1,87,590.930476569878,0.7783233490079107,0.03349356602427489,0.590930476569878,0.677807883447126,0.8,0.7
Trasporti e logistica,774,4842,6,36.44204681183635,0,0,0,1,0,69.16663557431708,0,21.8444488268037,0,40,346.6989444911347,0.907740176933203,0.9587660405008835,0.0,0.48611059290528474,0.1,0.2
Edilizia,926,3894,7,22.016997387586944,1,0,1,1,1,45.7415598198613,0,24.69556211820715,1,82,308.42546125540457,0.6147270828014669,0.9909158324252789,0.3084254612554046,0.09569266366435501,0.8,0.2
Trasporti e logistica,608,9130,7,66.55790030330078,0,0,0,1,0,69.4162728097685,0,17.477569771893386,1,58,354.129724532209,0.9828957654228594,0.919129687275632,0.0,0.49027121349614167,0.8,0.2
Trasporti e logistica,43,6231,6,54.03389521958674,1,0,1,1,1,71.94410440207811,1,23.745858142749295,0,69,789.515786085308,0.659621449596502,0.8745410881615099,0.789515786085308,0.5324017400346351,0.1,0.7
Telecomunicazioni,427,739,5,71.91489981713576,0,0,1,1,0,83.93763741729639,0,27.520877151424052,0,89,725.473998904845,0.7210015070180662,0.7535756959266732,0.0,0.7322939569549398,0.1,0.2
Trasporti e logistica,174,864,1,39.295360683784786,1,0,1,0,0,92.50809967664107,0,21.975813193811277,1,1,141.25966483608332,0.6920144397553155,0.04021630895551281,0.0,0.8751349946106844,0.8,0.2
Energia,454,2107,2,13.766081263736908,1,1,1,0,1,91.35062419548953,1,30.116680871349338,1,45,886.7777197192676,0.907587714729786,0.18583941963861994,0.8867777197192676,0.8558437365914922,0.8,0.7
Trasporti e logistica,694,7718,7,79.42624142019402,0,0,0,1,0,92.2850185952081,1,19.71411304923528,0,94,756.3419185879944,0.974777474467203,0.800334855465855,0.0,0.8714169765868017,0.1,0.7
Trasporti e logistica,949,3274,9,43.11634940151489,1,0,0,1,1,67.30390001358398,1,23.486798274930898,0,45,794.2273147272022,0.9600356489988002,0.9307852054588686,0.7942273147272022,0.45506500022639973,0.1,0.7
Edilizia,514,8640,7,14.355907711074789,0,0,1,1,1,46.26341768722996,1,29.828706370871775,1,16,119.9601442292464,0.7517934725830757,0.7004535608592942,0.11996014422924639,0.10439029478716601,0.8,0.7
Trasporti e logistica,163,9732,9,97.13384410504474,1,0,1,0,0,56.287570953171546,0,25.42256379618025,1,1,520.0928885554865,0.9522111384195533,0.0917361394238174,0.0,0.27145951588619244,0.8,0.2
Servizi,664,135,7,87.83628903271376,0,0,1,1,1,58.873941608788016,1,27.799382038528616,0,61,646.3197312164164,0.6851077316130338,0.9479854522869681,0.6463197312164164,0.3145656934798003,0.1,0.7
Turismo,671,1301,6,71.68127799867527,0,0,0,1,0,64.25247065068395,0,30.42433946996166,0,45,865.6431548586364,0.7147607457032745,0.9111491905426897,0.0,0.40420784417806577,0.1,0.2
Tecnologia,172,9038,3,14.127070160824829,1,0,0,0,0,82.51310057324514,1,23.983149972169507,0,33,819.9531515460582,0.86705476434241,0.06418311306058588,0.0,0.7085516762207523,0.1,0.7
Sanità,770,8399,5,72.96136015868288,0,0,0,0,1,59.655809357553885,0,23.307813502039917,1,10,749.5269664260237,0.24649895263325203,0.1222993234765869,0.7495269664260237,0.32759682262589807,0.8,0.2
Edilizia,723,9054,1,73.02608376947713,1,0,0,0,0,72.20554385704125,0,25.23717945686922,1,89,635.543909429675,0.8250375839428741,0.11165099432234349,0.0,0.5367590642840209,0.8,0.2
Industria manifatturiera,826,9548,7,89.65218688846142,1,1,1,0,1,96.13130990499683,1,18.950788200771967,1,34,892.6312708990598,0.8199072842455567,0.026439939040962892,0.8926312708990598,0.9355218317499471,0.8,0.7
Trasporti e logistica,486,5208,5,46.64168233345324,1,0,0,0,1,80.23003558566735,0,25.541009716650517,1,72,259.93735201250814,0.7067665626074509,0.03782588494519941,0.2599373520125081,0.6705005930944559,0.8,0.2
Commercio,199,4209,7,3.8989004328910615,1,0,0,1,0,99.68491613128435,0,20.353697917222092,1,31,764.0483959928195,0.8639574033228283,0.8273241964684472,0.0,0.9947486021880726,0.8,0.2
Turismo,670,8965,7,49.770236709753725,0,0,0,0,0,58.846188533781046,0,24.602328819780453,1,82,739.8467978271411,0.6831658019398278,0.02402333616094208,0.0,0.3141031422296841,0.8,0.2
Media e intrattenimento,187,5503,5,35.302368005097286,1,0,0,0,1,46.569248285550806,1,26.10364595510599,0,14,526.2909470698467,0.2729905012264778,0.19035733134274022,0.5262909470698467,0.10948747142584676,0.1,0.7
Tecnologia,991,3259,7,94.95770030318907,0,0,1,0,1,67.19046128190243,1,24.64598652110388,1,66,349.67826915434944,0.8361640703943853,0.03724025295196951,0.34967826915434946,0.4531743546983738,0.8,0.7
Turismo,817,4031,3,18.12042662091956,0,0,0,1,1,82.67272529687648,1,22.843514031285945,0,2,711.4635714495033,0.19681802364856082,0.8510414667722329,0.7114635714495033,0.7112120882812747,0.1,0.7
Turismo,136,6234,6,52.271849168333354,1,0,0,1,1,57.60173579206008,1,21.786407301124704,0,57,732.9110059143463,0.8003047754686892,0.8530440613491463,0.7329110059143463,0.2933622632010014,0.1,0.7
Energia,633,2435,3,27.493690575548037,1,1,1,1,0,81.12025986349965,1,33.63753430689785,0,8,187.21225377337169,0.7732753092710746,0.738760895525338,0.0,0.6853376643916609,0.1,0.7
Energia,180,5512,5,41.35585239575281,1,1,0,0,1,65.02793739937746,1,15.171066554983668,0,3,3.186842860324668,0.017057866910146335,0.10001633391104735,0.003186842860324668,0.4171322899896244,0.1,0.7
Trasporti e logistica,95,3909,8,26.91806034997234,0,0,0,1,0,67.08735488797771,1,21.8851327658288,1,19,896.4698121738301,0.2976408923878141,0.7497174873971645,0.0,0.4514559147996285,0.8,0.7
Sanità,27,8428,7,75.26255407430395,1,0,1,0,1,44.562394501936865,1,17.57805017637088,1,32,731.9893241090873,0.7599924149398336,0.19113326115229204,0.7319893241090873,0.07603990836561442,0.8,0.7
Servizi,428,5399,1,93.06512855638941,0,0,1,1,0,59.61966341023917,0,21.073780271256673,0,4,289.2183287848835,0.7504841006795945,0.8944993309776184,0.0,0.32699439017065285,0.1,0.2
Tecnologia,203,6755,1,37.97532607524408,1,0,1,1,1,98.46858169393849,1,22.211788348960333,0,79,977.8444206792041,0.6212120607590487,0.9476939252573273,0.9778444206792041,0.9744763615656414,0.1,0.7
Agricoltura,549,7512,4,7.954269422758731,1,0,0,0,1,85.31346875704115,1,25.578576789815703,1,17,325.1094946326538,0.1796525645409322,0.139483982487281,0.3251094946326538,0.7552244792840191,0.8,0.7
Commercio,501,3649,5,35.42249704288264,0,0,0,1,1,78.696582895463,1,27.64866069111708,1,32,913.1880247792977,0.8280110644898389,0.8959908749968448,0.9131880247792977,0.6449430482577166,0.8,0.7
Energia,204,8894,7,38.30508586246925,0,1,0,1,0,42.88710219958821,1,15.176317955330134,1,65,997.4133108360157,0.8413979924194022,0.8643692751034315,0.0,0.048118369993136886,0.8,0.7
Sanità,880,1560,5,5.6075406297151575,0,0,0,0,0,72.16003978013826,0,29.559986852317387,1,34,333.7543574741274,0.9694376297748624,0.18060823318913294,0.0,0.5360006630023044,0.8,0.2
Agricoltura,846,1930,3,23.82845462740091,1,0,1,0,0,63.99167440183928,0,26.985243726468227,0,27,742.1498600949654,0.7602962598318922,0.1891779274372568,0.0,0.3998612400306547,0.1,0.2
Telecomunicazioni,548,5684,4,12.435974071357936,1,0,1,1,0,54.28713529068937,0,16.58426231879761,1,83,640.7026699479779,0.8072041517033441,0.7121292930410009,0.0,0.2381189215114895,0.8,0.2
